,item,predictions,cosine_predicted
21361,sports car,Auto Shows,0.8525805492244052
21362,sports car,Green Vehicles,0.8521739309070431
21363,sports car,Automotive Industry,0.8427717077947885
21364,sports car,Auto Rentals,0.8398523633811039
21365,sports car,Auto Parts,0.8362388521843862
21366,sports car,Motorcycles,0.834191039643692
21367,sports car,Auto Type,0.8338322268847936
21368,sports car,Auto Body Styles,0.8331448781225668
21369,sports car,Commercial Trucks,0.8300068578703585
21370,sports car,Auto Repair,0.8286321690275311
21371,superhero,Convertible,0.8175004931455221
21372,superhero,Video Gaming,0.8036702390788633
21373,superhero,Pop Culture,0.803487007690413
21374,superhero,Automotive,0.7812548022458875
21375,supermarket,Grocery Shopping,0.8798645189775334
21376,supermarket,Shopping,0.8501162417291888
21377,supermarket,Retail Industry,0.8359308415523473
21378,supermarket,Malls & Shopping Centers,0.8297817932583392
21379,supermarket,Food Industry,0.8270906027571574
21380,supermarket,Household Supplies,0.8210097473308853
21381,supermarket,Flower Shopping,0.8142764562363244
21382,supermarket,Home Appliances,0.8073789876762305
21383,supermarket,Bars & Restaurants,0.8055352588547706
21384,supermarket,Retail Property,0.8051547765082798
21385,supermarket,Auto Parts,0.8019688620205475
21386,supermarket,Zoos & Aquariums,0.7983328158179719
21387,supermarket,Business and Finance,0.7677813744286338
21388,supermarket,Events and Attractions,0.7738626322954334
21389,supermarket shelf,Grocery Shopping,0.8740673573938
21390,supermarket shelf,Shopping,0.8351615437480227
21391,supermarket shelf,Household Supplies,0.8340600303868932
21392,supermarket shelf,Retail Industry,0.8278132805813785
21393,supermarket shelf,Holiday Shopping,0.8236787613722147
21394,supermarket shelf,Flower Shopping,0.8130258193814357
21395,supermarket shelf,Food Industry,0.8103013721130208
21396,supermarket shelf,Malls & Shopping Centers,0.8049213991207167
21397,supermarket shelf,Home Appliances,0.8023062341677952
21398,supermarket shelf,Retail Property,0.8010709362999084
21399,supermarket shelf,Commercial Trucks,0.8000932643399673
21400,supermarket shelf,Food & Drink,0.7987458199578099
21401,supermodel,Style & Fashion,0.8365362563413525
21402,supermodel,Beauty,0.8215928364415088
21403,supermodel,Fashion Events,0.8069402660002499
21404,supermodel,Pop Culture,0.802602057833619
21405,supermodel,Luxury Cars,0.8008241554547058
21406,supermodel,Makeup and Accessories,0.7981276066658611
21407,supermodel,Auto Type,0.7718945651216682
21408,supporter,Convertible,0.8116779931826504
21409,supporter,Automotive,0.7732041162498027
21410,surf,Travel,0.862058555239756
21411,surf,Beach Travel,0.8490730983721844
21412,surf,Sports,0.8413677980824905
21413,surf,Shopping,0.8411733963214636
21414,surf,Cruises,0.8356859360735588
21415,surf,Outdoor Activities,0.8329255724977738
21416,surf,Camping,0.8282196585262508
21417,surf,Dating,0.827947955549591
21418,surf,Science,0.8244175789648106
21419,surf,Beauty,0.8207463833062527
21420,surf,Movies,0.8194116516771722
21421,surf,Motorcycles,0.8137838874901578
21422,surf,Travel Locations,0.8116331285924565
21423,surf,Travel Accessories,0.8064717202266637
21424,surf,Polar Travel,0.8050434964779953
21425,surface,Beauty,0.8402665192014502
21426,surface,Sports,0.8308648397342897
21427,surface,Science,0.8286939559680742
21428,surface,Convertible,0.8234577118758163
21429,surface,Shopping,0.8220846032101194
21430,surface,Dating,0.820017787917029
21431,surface,Education,0.8190470137097963
21432,surface,Style & Fashion,0.7950385443110823
21433,surface,Automotive,0.7904015205573971
21434,surface,Auto Body Styles,0.7911930708242042
21435,surfboard,Beach Travel,0.8293935966365256
21436,surfboard,Motorcycles,0.8147866603674037
21437,surfboard,Travel Accessories,0.8113959667277784
21438,surfboard,Travel,0.7962445512834657
21439,surfboard,Automotive,0.767800807278652
21440,surfer,Beach Travel,0.8252128390675468
21441,surfer,SUV,0.820812892414416
21442,surfer,Motorcycles,0.7988399507531488
21443,surfer,Travel,0.7998063597223756
21444,surfer,Automotive,0.7716810343857963
21445,surgeon,SUV,0.794013803387519
21446,surgery,Shaving,0.8311534776982363
21447,surgery,Medical Health,0.8006944586602298
21448,surround,SUV,0.7917600740646169
21449,sushi,Dining Out,0.8333318107147373
21450,sushi,Cooking,0.8248366313000113
21451,sushi,Shopping,0.8220106922769199
21452,sushi,Food & Drink,0.8198627801499658
21453,sushi,World Cuisines,0.8095923530268188
21454,sushi,Grocery Shopping,0.805972120809186
21455,sushi bar,Bars & Restaurants,0.8588798148891447
21456,sushi bar,Dining Out,0.8364694697725603
21457,sushi bar,Food & Drink,0.8181656509008242
21458,sushi bar,Barbecues and Grilling,0.8138903591162676
21459,sushi bar,World Cuisines,0.7978481643854726
21460,sushi bar,Events and Attractions,0.7672114666402158
21461,suspenders,Men's Clothing,0.8231814384916207
21462,suspenders,Men's Formal Wear,0.8215952502924173
21463,suspenders,Women's Clothing,0.8111260030571626
21464,suspenders,Men's Casual Wear,0.8090456465841477
21465,suspenders,Women's Formal Wear,0.8029146932075681
21466,suspenders,Style & Fashion,0.793572592960192
21467,suspension,SUV,0.802649433083028
21468,suspension,Automotive,0.7897828186846543
21469,suspension bridge,Rail Travel,0.8062226798068539
21470,suspension bridge,Travel,0.7871996423471215
21471,suv,SUV,0.9750089359810576
21472,suv,Minivan,0.8834111313316834
21473,suv,Coupe,0.86161462904189
21474,suv,Green Vehicles,0.8491839404361605
21475,suv,Station Wagon,0.8455779047205061
21476,suv,Commercial Trucks,0.8361467389918007
21477,suv,Pickup Trucks,0.8341016460205656
21478,suv,Luxury Cars,0.8335512032869864
21479,suv,Automotive,0.8329701355400247
21480,suv,Convertible,0.8188333174553863
21481,suv,Motorcycles,0.8185662626574449
21482,suv,Auto Rentals,0.8149557623055741
21483,suv,Road-Side Assistance,0.8111847928610874
21484,suv,Auto Type,0.8076659289887127
21485,suv,Auto Shows,0.8064989333471226
21486,swallow,Oral care,0.8010735831889331
21487,swallowtail butterfly,Birds,0.8026980361231387
21488,swamp,Land and Farms,0.7977503124481454
21489,swamp,Real Estate,0.7709669222138094
21490,swan,Birds,0.846957425085695
21491,swan,Beauty,0.821080813857472
21492,swan,Flower Shopping,0.7987950668507292
21493,swan,Large Animals,0.797578244161438
21494,swan,Pets,0.7832252656202843
21495,swan,Style & Fashion,0.78799362137936
21496,swan,Shopping,0.804939077192104
21497,swan boat,Cruises,0.8303334256309993
21498,swan boat,Travel,0.7813027818235606
21499,sweat pant,Men's Casual Wear,0.8184701577530926
21500,sweat pant,Women's Clothing,0.8128138698564773
21501,sweat pant,Deodorant and Antiperspirant,0.812264467280976
21502,sweat pant,Men's Clothing,0.8106012056553646
21503,sweat pant,Style & Fashion,0.7787765941850282
21504,sweatband,Deodorant and Antiperspirant,0.7994202032684409
21505,sweater,Women's Clothing,0.8256151726833487
21506,sweater,Men's Clothing,0.8149251430309016
21507,sweater,Men's Casual Wear,0.8083388964791344
21508,sweater,Women's Formal Wear,0.7996235623469813
21509,sweater,Style & Fashion,0.7992385068185396
21510,sweatshirt,Men's Clothing,0.8259130462260786
21511,sweatshirt,Women's Clothing,0.8240411594762056
21512,sweatshirt,Men's Casual Wear,0.8180742186478269
21513,sweatshirt,Deodorant and Antiperspirant,0.8012855145088523
21514,sweatshirt,Style & Fashion,0.791456418643972
21515,sweet,Beauty,0.8341003342122715
21516,sweet,Dating,0.8204712515970092
21517,sweet,Shopping,0.8186842208376339
21518,sweet,Style & Fashion,0.7699122472650928
21519,sweet,Family and Relationships,0.7719187656972165
21520,sweet potato,SUV,0.7912525486368254
21521,swim,Outdoor Activities,0.821805422380379
21522,swim,Bath and Shower,0.8199276275335303
21523,swim,Sports,0.8189427553216295
21524,swim,Beach Travel,0.8013131048526275
21525,swim,Style & Fashion,0.7707821691674327
21526,swim,Travel,0.8039687011164196
21527,swim cap,Hair Care,0.7930737741716457
21528,swimmer,Sports,0.8255049183625219
21529,swimming hole,Outdoor Activities,0.8251644171124177
21530,swimming hole,Camping,0.8179386459320575
21531,swimming hole,Beach Travel,0.8019680096254984
21532,swimming hole,Travel,0.7861042264587464
21533,swimming pool,Bath and Shower,0.8301387719987512
21534,swimming pool,Outdoor Activities,0.823280943811335
21535,swimming pool,Zoos & Aquariums,0.8043126672978826
21536,swimming pool,Beach Travel,0.8038025062930045
21537,swimming pool,Barbecues and Grilling,0.7981483036993547
21538,swimming pool,Events and Attractions,0.7802389299090641
21539,swimming pool,Travel,0.7897576830154132
21540,swing,Sports,0.8465469130487789
21541,swing,Travel,0.8368756432636282
21542,swing,Dating,0.8357892072276468
21543,swing,Movies,0.8308746449537954
21544,swing,Convertible,0.8264829920580421
21545,swing,Shopping,0.8263823963218069
21546,swing,Beauty,0.8191179105905375
21547,swing,Musical Instruments,0.8015868207819913
21548,swing,Family and Relationships,0.7768869009993244
21549,swing,Automotive,0.7806919751649328
21550,swing,Auto Body Styles,0.7780724683219877
21551,swing bridge,Convertible,0.7901859792945198
21552,swinge,Coupe,0.8127037591811801
21553,swinge,Automotive,0.7763437817820847
21554,swirl,Polar Travel,0.7980272953211016
21555,swirl,Travel,0.7948558958373586
21556,swirl,Travel Locations,0.7680846662588564
21557,switch,Convertible,0.8325088389775834
21558,switch,Travel,0.8190311788341965
21559,switch,Automotive,0.7677956543729028
21560,swivel chair,Minivan,0.8119761850715179
21561,swivel chair,Automotive,0.7803826968583811
21562,swivel chair,Auto Body Styles,0.7700394516766468
21563,sword,Movies,0.8314441382370936
21564,sword,Sports,0.8295313527921803
21565,sword,Beauty,0.8213050048213114
21566,sword,Musical Instruments,0.8001591397618741
21567,sword,Style & Fashion,0.7818068907001208
21568,sword,Hobbies & Interests,0.7776429652992034
21569,swordfish,Cruises,0.7947498491241632
21570,swordfish,Travel,0.7736625821834416
21571,symbol,Convertible,0.8252403354189608
21572,symmetry,Beauty,0.8348996718736948
21573,symmetry,Style & Fashion,0.7967623394047889
21574,synagogue,Religious Events,0.8229442543965835
21575,synagogue,Museums & Galleries,0.8016258573709809
21576,synagogue,Events and Attractions,0.7715249249604536
21577,syringe,SUV,0.7851854878684676
21578,syrup,Convertible,0.7937368254502345
21579,syrup,Automotive,0.7660428078787218
21580,system,Science,0.8365401812614731
21581,system,Education,0.8211405177498883
21582,t shirt,Women's Clothing,0.8330212188080326
21583,t shirt,Men's Clothing,0.8295634717703756
21584,t shirt,Men's Casual Wear,0.8127875169660543
21585,t shirt,Style & Fashion,0.8042338586288003
21586,t-shirt,Women's Clothing,0.8389356379212642
21587,t-shirt,Men's Clothing,0.8341385336727102
21588,t-shirt,Men's Casual Wear,0.8164008103722288
21589,t-shirt,Style & Fashion,0.8131697295249031
21590,t-shirt,Women's Formal Wear,0.7981441645009736
21591,t-shirt,Men's Formal Wear,0.7977854895399845
21592,tabasco sauce,Barbecues and Grilling,0.7869021673207914
21593,tabasco sauce,Food & Drink,0.7748059871148878
21594,tabby,Cats,0.8574919876586635
21595,tabby,Pets,0.823454508017433
21596,table tennis racket,Sports,0.818783204384633
21597,table tennis racket,Card Games,0.8001630342692905
21598,table tennis racket,Games and Puzzles,0.7755554184581517
21599,table top,Card Games,0.8515375505940384
21600,table top,Board Games and Puzzles,0.8473401229435729
21601,table top,Desktops,0.8243046274341631
21602,table top,Video Gaming,0.8155183208802927
21603,table top,Children's Games and Toys,0.8084515570652933
21604,table top,Home Entertaining,0.8061397546054948
21605,table top,Tablets and E-readers,0.8043637071738577
21606,table top,Hobbies & Interests,0.7822919663374729
21607,table top,Games and Puzzles,0.815730139538716
21608,table top,Technology & Computing,0.7803856823750412
21609,table top,Shopping,0.7940725162424428
21610,tablecloth,Women's Clothing,0.8041901953284292
21611,tablecloth,Household Supplies,0.7991500962207089
21612,tablecloth,Travel Accessories,0.7975063109149014
21613,tablecloth,Style & Fashion,0.7741570192291605
21614,tablecloth,Shopping,0.7942480392811302
21615,tablecloth,Travel,0.7881808948818076
21616,tablet computer,Laptops,0.880713646772509
21617,tablet computer,Tablets and E-readers,0.874767099290253
21618,tablet computer,Smartphones,0.8414591447863788
21619,tablet computer,Desktops,0.8367027368603
21620,tablet computer,Technology & Computing,0.8295898939811688
21621,tablet computer,Consumer Electronics,0.8225684243065009
21622,tableware,Household Supplies,0.8427150494225758
21623,tableware,Home Appliances,0.8382608895876159
21624,tableware,Food & Drink,0.8268077118959176
21625,tableware,Cooking,0.8238891138446873
21626,tableware,Travel Accessories,0.8213949558101027
21627,tableware,World Cuisines,0.8198464802314578
21628,tableware,Home Entertaining,0.8160480242137712
21629,tableware,Desserts and Baking,0.8066252380557961
21630,tableware,Women's Jewelry and Watches,0.8062314649138129
21631,tableware,Tablets and E-readers,0.8039289158401063
21632,tableware,Musical Instruments,0.8033691567038634
21633,tableware,Women's Clothing,0.8013180912365137
21634,tableware,Board Games and Puzzles,0.8004420316389993
21635,tableware,Alcoholic Beverages,0.8003733713670496
21636,tableware,Makeup and Accessories,0.7993545977916282
21637,tachometer,Motorcycles,0.7936742541563787
21638,tachometer,Automotive,0.7855727519326805
21639,tackle,Sports,0.8091499605667732
21640,taco,Shopping,0.7985354096324737
21641,tae kwon do,Movies,0.7681151525862335
21642,tai chi,Fitness and Exercise,0.8007216189102446
21643,tai chi,Healthy Living,0.7940527250240175
21644,tail,Travel,0.8303040538867272
21645,tail,Beauty,0.8180688762573307
21646,tail,Convertible,0.8179721053511007
21647,tail,Large Animals,0.8025820534919356
21648,tail,Motorcycles,0.8023445464259209
21649,tail,Pickup Trucks,0.8013862148548907
21650,tail,Commercial Trucks,0.7989734315559238
21651,tail,Style & Fashion,0.7867644682554005
21652,tail,Automotive,0.7769588987478468
21653,tail,Auto Body Styles,0.7752745157064113
21654,tail,Pets,0.8137057627476875
21655,tailor,Men's Formal Wear,0.8260086755119506
21656,tailor,Men's Clothing,0.8200819550983504
21657,tailor,Men's Casual Wear,0.8154334176972919
21658,tailor,Women's Formal Wear,0.8097742870258289
21659,tailor,Apparel Industry,0.8067280732914202
21660,tailor,Style & Fashion,0.8063198424067707
21661,tailor,Women's Clothing,0.8042847142562011
21662,take,Shopping,0.8233704640376125
21663,takeoff,Air Travel,0.8336471655413474
21664,takeoff,Travel,0.7958709248320179
21665,talk,Shopping,0.8386970992584816
21666,talk,Dating,0.8381353786158028
21667,talk,Sports,0.8356046949644879
21668,talk,Travel,0.8330387165372011
21669,talk,Movies,0.8300232131049423
21670,talk,Science,0.8236241046415824
21671,talk,Prom,0.8216519593739292
21672,talk,Family and Relationships,0.7821817002582503
21673,tambourine,Musical Instruments,0.841704816600201
21674,tambourine,Travel Accessories,0.8012936444246078
21675,tambourine,Hobbies & Interests,0.7774626135777388
21676,tambourine,Travel,0.7953261191608634
21677,tan,Beauty,0.8246950431298224
21678,tan,Van,0.8230616940151192
21679,tangerine,Minivan,0.786226408837465
21680,tangerine,Automotive,0.7700901110678252
21681,tape,Movies,0.8240813521067034
21682,tapestry,Shopping,0.7989522721361244
21683,tarmac,Rail Travel,0.7954358368551576
21684,tarmac,Travel,0.793500805209001
21685,taro,Cats,0.7862440604684932
21686,taro,Pets,0.7695608783654544
21687,tarp,Camping,0.8009523545220024
21688,tarp,Travel,0.7900095366798736
21689,tart,Desserts and Baking,0.800254132551658
21690,tart,Food & Drink,0.7679113672911221
21691,tassel,Makeup and Accessories,0.8003379310823893
21692,tassel,Style & Fashion,0.7985908974752338
21693,tassel,Beauty,0.7951611544010513
21694,taste,Style & Fashion,0.798256383960745
21695,tatami,Sports,0.8013413275782798
21696,tattoo,Shaving,0.8269178546059783
21697,tattoo,Style & Fashion,0.7928815163281085
21698,tattoo artist,Fine Art,0.8116001677700504
21699,tavern,Bars & Restaurants,0.8447947775401053
21700,tavern,Dining Out,0.8224042267154206
21701,tavern,Camping,0.8178095555582553
21702,tavern,Food & Drink,0.8159267617104032
21703,tavern,Museums & Galleries,0.8045357387132652
21704,tavern,Home Entertaining,0.8041146602068667
21705,tavern,Alcoholic Beverages,0.7995827202035553
21706,tavern,Events and Attractions,0.7851703990176422
21707,tavern,Travel,0.8068891139910146
21708,tea,Sports,0.8394913610290625
21709,tea,Travel,0.8368013907861944
21710,tea,Beauty,0.8352964020407144
21711,tea,Shopping,0.8303685139062875
21712,tea,Science,0.8288177739541833
21713,tea,Education,0.824349865210602
21714,tea,Dating,0.8241032457121309
21715,tea,Movies,0.8214926551162894
21716,tea,Food & Drink,0.8211066629427075
21717,tea,Alcoholic Beverages,0.8053116169263906
21718,tea,Non-Alcoholic Beverages,0.804370491617287
21719,tea,World Cuisines,0.8022374655332813
21720,tea,Asia Travel,0.8010853691767763
21721,tea,Desserts and Baking,0.8008512097024677
21722,tea,Barbecues and Grilling,0.7993697501743061
21723,tea bag,Travel Accessories,0.8052317264338791
21724,tea bag,Household Supplies,0.8005058073781102
21725,tea bag,Flower Shopping,0.7975467227186723
21726,tea bag,Travel,0.7934357670827801
21727,tea bag,Shopping,0.7892255338659508
21728,tea party,Home Entertaining,0.7997347359299732
21729,tea party,Pop Culture,0.7975368303067087
21730,tea party,Home & Garden,0.7741796013701483
21731,tea plantation,Asia Travel,0.8000264865455358
21732,tea plantation,Land and Farms,0.7975236285306271
21733,tea plantation,Travel,0.7821806724723857
21734,tea plantation,Travel Locations,0.7758819197561485
21735,tea pot,Cooking,0.8191341110242292
21736,tea pot,Household Supplies,0.8082562363044269
21737,tea pot,Home Appliances,0.8029820965386029
21738,tea pot,Travel Accessories,0.8017860567447953
21739,tea pot,Food & Drink,0.7948464368443178
21740,tea pot,Shopping,0.785520360861501
21741,tea pot,Home & Garden,0.784513275319528
21742,tea pot,Travel,0.7984025060732336
21743,tea set,Travel Accessories,0.8117012970972861
21744,tea set,Household Supplies,0.8078580481647943
21745,tea set,Card Games,0.8042051299121625
21746,tea set,Makeup and Accessories,0.8017927888275064
21747,tea set,Home Appliances,0.800533253091986
21748,tea set,Home Entertaining,0.8005233511314024
21749,tea set,Asia Travel,0.7996588352484255
21750,tea set,Food & Drink,0.7987802189947757
21751,tea set,Travel,0.7950861953120161
21752,tea set,Shopping,0.7927537466175829
21753,tea set,Hobbies & Interests,0.7682001006765
21754,tea set,Games and Puzzles,0.7734523556446156
21755,tea set,Style & Fashion,0.7841665733432501
21756,tea set,Beauty,0.7997665917935732
21757,tea set,Home & Garden,0.7913616524011456
21758,teach,Education,0.8373943897443294
21759,teach,Parenting,0.8217807529255676
21760,teach,Science,0.8186314461609443
21761,teach,Primary Education,0.8134304977935689
21762,teach,Education industry,0.8133275471997554
21763,teach,College Education,0.8111901522112006
21764,teach,Business and Finance,0.766167768774464
21765,teacher,Education,0.8846576972542549
21766,teacher,Science,0.8403111770153664
21767,teacher,Travel,0.8312826771441045
21768,teacher,Education industry,0.8307619469219341
21769,teacher,Sports,0.8303424716510062
21770,teacher,Movies,0.8244303285496757
21771,teacher,Prom,0.8241519140503406
21772,teacher,College Education,0.8238158444552075
21773,teacher,Beauty,0.8187215598259147
21774,teacher,Primary Education,0.8128743180452913
21775,teacher,Daycare and Pre-School,0.800784141614863
21776,teacher,Books and Literature,0.7996928867482086
21777,teacher,Business and Finance,0.7752581922590535
21778,teacup,Cats,0.799053573419195
21779,teacup,Pets,0.7884466117938873
21780,teal,Birds,0.8155211550429082
21781,teal,Pets,0.767347169844005
21782,team photo,Sports,0.8168153286308661
21783,team presentation,Sports,0.8273310017019347
21784,team presentation,Family and Relationships,0.7995067084059135
21785,team presentation,Technology & Computing,0.798632104669247
21786,tear,Shaving,0.7921512907219046
21787,technician,Technology & Computing,0.8532021634118412
21788,technician,Technology Industry,0.8459115994859832
21789,technician,Science,0.8206975998125629
21790,technician,Telecommunications Industry,0.8115780867439661
21791,technician,Auto Repair,0.8041507838833418
21792,technician,Business and Finance,0.7700114016622673
21793,technician,Automotive,0.8033191963048214
21794,technology,Science,0.8961443590354828
21795,technology,Technology Industry,0.8894351006592085
21796,technology,Technology & Computing,0.8863766516205069
21797,technology,Education,0.8735273712569189
21798,technology,Travel,0.8515310784966688
21799,technology,Sports,0.8506261294529258
21800,technology,Shopping,0.8461967768445677
21801,technology,Beauty,0.8411900965529796
21802,technology,Smartphones,0.8365997003177958
21803,technology,Movies,0.833544661654948
21804,technology,Dating,0.8319167756177777
21805,technology,Convertible,0.8275563390900138
21806,technology,Television,0.8244992724626312
21807,technology,Telecommunications Industry,0.8211731923576426
21808,technology,Space and Astronomy,0.820108550422233
21809,teddy,Dogs,0.8108686213803893
21810,teddy,Pets,0.7886626194636641
21811,tee,Sports,0.8355869049047427
21812,tee,Prom,0.8347562818477032
21813,tee,Education,0.8328295736874828
21814,tee,Convertible,0.8267206980288546
21815,tee,Travel,0.8257944874987452
21816,tee,Science,0.8224756619936886
21817,tee,Beauty,0.8212767638257248
21818,tee,Shopping,0.818928978992661
21819,tee,Dating,0.817750774113843
21820,tee,Events and Attractions,0.7733213072099716
21821,tee,Automotive,0.7869990456988278
21822,tee,Auto Body Styles,0.7657205243282394
21823,teenager,Dating,0.8245470157848572
21824,teenager,Parenting,0.8239712012466845
21825,teenager,Family and Relationships,0.8021220005875546
21826,telegraph pole,Polar Travel,0.7958716880510374
21827,telegraph pole,Travel,0.7651935157593364
21828,zoom lens,Cameras and Camcorders,0.8225061224306885
21829,zoom lens,Consumer Electronics,0.7703962972670901
21830,telescope,Space and Astronomy,0.8459897378962851
21831,telescope,Television,0.8299963947411721
21832,telescope,Musical Instruments,0.8059582393627006
21833,telescope,Cameras and Camcorders,0.8031240137959073
21834,telescope,Science,0.8135281804174448
21835,telescope,Hobbies & Interests,0.7705950135876055
21836,telescope,Technology & Computing,0.7885904480963217
21837,telescope,Consumer Electronics,0.7819949744726962
21838,television,Television,0.9727299048493286
21839,television,Consumer Electronics,0.8471709480996675
21840,television,Laptops,0.8282679072867196
21841,television,Video Gaming,0.8265064962962245
21842,television,Smartphones,0.8222002794558718
21843,television,Media Industry,0.8214680572840888
21844,television,Movies,0.8210409476931926
21845,television,Sports,0.8205549207753707
21846,television,Home Appliances,0.8184325741325948
21847,television,Telecommunications Industry,0.8183206803887163
21848,television,Cameras and Camcorders,0.8170277767092329
21849,television,Tablets and E-readers,0.8116787747059078
21850,television,Technology & Computing,0.8114947173256115
21851,television,Pop Culture,0.8084512972009106
21852,television,Auto Shows,0.8065139339663325
21853,television camera,Television,0.9091314962045469
21854,television camera,Cameras and Camcorders,0.8591356030907836
21855,television camera,Consumer Electronics,0.8244066658220495
21856,television camera,Telecommunications Industry,0.8037856611305465
21857,television camera,Media Industry,0.8019616226313189
21858,television camera,Video Gaming,0.8014429863110752
21859,television camera,Home Appliances,0.7980701637731668
21860,television camera,Technology & Computing,0.7867804540335345
21861,television room,Television,0.8966465712695009
21862,television room,Home Entertaining,0.8234436497713713
21863,television room,Consumer Electronics,0.8126637719393546
21864,television room,Video Gaming,0.8074648680732631
21865,television room,Home Appliances,0.8044910230274704
21866,television room,Home & Garden,0.7969799077883244
21867,television room,Technology & Computing,0.7840800191713709
21868,television studio,Television,0.8810897236386022
21869,television studio,Media Industry,0.8378884896630525
21870,television studio,Entertainment Industry,0.8232049017465644
21871,television studio,Telecommunications Industry,0.8181204134380464
21872,television studio,Office Property,0.8157736193293021
21873,television studio,Awards Shows,0.8129749775724469
21874,television studio,Consumer Electronics,0.8116047775462212
21875,television studio,Cameras and Camcorders,0.8089693536666825
21876,television studio,Auto Shows,0.806305824277822
21877,television studio,Technology Industry,0.8039842850336156
21878,television studio,Theater Venues and Events,0.7997033702915097
21879,television studio,Video Gaming,0.7996617106507528
21880,television studio,Home Entertaining,0.7996081806155598
21881,television studio,Cinemas and Events,0.798873589103608
21882,television studio,Real Estate,0.7825667738347232
21883,temperature,Science,0.8363828665067782
21884,temperature,Travel,0.8294698617737167
21885,temperature,Education,0.8232230205451894
21886,temperature,Birthday,0.8099094994423531
21887,temperature,Events and Attractions,0.7671268860354814
21888,temple,Religious Events,0.8127794582252282
21889,temple,Museums & Galleries,0.8081799829644226
21890,temple,Religion & Spirituality,0.8022174776741855
21891,temple,Events and Attractions,0.7866394320619953
21892,tempura,Cooking,0.8227272064729945
21893,tempura,Food & Drink,0.7780415075903238
21894,tennis,Sports,0.8809160488270458
21895,tennis,Shopping,0.8272832341579932
21896,tennis,Gardening,0.8266271933696341
21897,tennis,Camping,0.8227789051050804
21898,tennis,Science,0.8202292989368702
21899,tennis,Outdoor Activities,0.8194590136267383
21900,tennis,Card Games,0.8170488576574579
21901,tennis,Video Gaming,0.8045633647305934
21902,tennis,Fitness and Exercise,0.8042469167597004
21903,tennis,Board Games and Puzzles,0.8042419495457928
21904,tennis,Casinos & Gambling,0.8013419918243205
21905,tennis,Hobbies & Interests,0.7983276910164108
21906,tennis,Home & Garden,0.7870852189925347
21907,tennis,Travel,0.8088961994622903
21908,tennis court,Sports,0.8331844057171863
21909,tennis court,Card Games,0.7982913474850378
21910,tennis court,Hobbies & Interests,0.7666053396651221
21911,tennis court,Games and Puzzles,0.7723754080614351
21912,tennis match,Sports,0.8480615258164951
21913,tennis match,Card Games,0.8031860945694936
21914,tennis match,Hobbies & Interests,0.7660320267421611
21915,tennis match,Games and Puzzles,0.787237093329728
21916,tennis net,Sports,0.8191144619756537
21917,tennis player,Sports,0.8326668836679226
21918,tennis racket,Sports,0.8206915330622699
21919,tennis racket,Musical Instruments,0.8046156440444704
21920,tennis racket,Travel Accessories,0.8038222506423082
21921,tennis racket,Hobbies & Interests,0.7769937352163222
21922,tennis racket,Travel,0.7836569075672417
21923,tent,Prom,0.8356851074740765
21924,tent,Sports,0.8332768375426673
21925,tent,Travel,0.8327739697048804
21926,tent,Shopping,0.8249097438974218
21927,tent,Beauty,0.8228999203677856
21928,tent,Movies,0.8215480856557601
21929,tent,Convertible,0.8215389940564549
21930,tent,Science,0.8178305206350189
21931,tent,Dating,0.8176379042597834
21932,tent,Events and Attractions,0.7902480685362836
21933,tent,Style & Fashion,0.7861505049048076
21934,tequila,Alcoholic Beverages,0.8117302102060205
21935,tequila,Food & Drink,0.7943432722064994
21936,terminal,Convertible,0.8407757103361948
21937,terminal,Prom,0.8204006124469757
21938,terminal,Travel,0.8200480653528206
21939,terminal,Automotive,0.7839488873098998
21940,terminal,Events and Attractions,0.7668448036695764
21941,terrace,Landscaping,0.8166266608689754
21942,terrace,Home & Garden,0.7815418493112192
21943,terrain,Sports,0.8380379458976801
21944,terrain,Travel,0.8354318061799254
21945,terrain,Convertible,0.8264257131234951
21946,terrain,Landscaping,0.8216659336432851
21947,terrain,Beauty,0.8205935178959975
21948,terrain,SUV,0.818381964645787
21949,terrain,Land and Farms,0.8112540535162961
21950,terrain,Parks & Nature,0.8096402575435355
21951,terrain,Travel Locations,0.8087567734388852
21952,terrain,Green Vehicles,0.8020500876190246
21953,terrain,Africa Travel,0.8020132053636194
21954,terrain,Asia Travel,0.799223757440652
21955,terrain,Automotive,0.8012421798478137
21956,terrain,Auto Body Styles,0.769390090750415
21957,terrain,Home & Garden,0.7822498464228512
21958,terrarium,Gardening,0.8409515480225197
21959,terrarium,Landscaping,0.8322340226006074
21960,terrarium,Zoos & Aquariums,0.8083469969460666
21961,terrarium,Home & Garden,0.8057768181159418
21962,territory,Land and Farms,0.8117447233202706
21963,territory,Real Estate,0.7972716743568862
21964,test,Science,0.8343512868549865
21965,test,Travel,0.8245125418689642
21966,test,Sports,0.8230921678466823
21967,test,Movies,0.8207819668893396
21968,test,Education,0.8179105321816631
21969,test match,Sports,0.8164571227004251
21970,test tube,Science,0.7981008831637407
21971,text,Movies,0.8191046469334446
21972,text,Education,0.8187280018212727
21973,text,Books and Literature,0.8013263832123648
21974,text message,Smartphones,0.8070345277073844
21975,text message,Technology & Computing,0.7710430624319049
21976,textile,Automotive,0.8436455919235135
21977,textile,Apparel Industry,0.8422329110198469
21978,textile,Women's Clothing,0.829813383136542
21979,textile,Shopping,0.8293137394640253
21980,textile,Retail Industry,0.8280264833640214
